fips,week,n_vax,n_response,p_fb,week_rank
1127,2021-05-16,9,20,0.45,8
1127,2021-05-23,13,21,0.6190476190476191,9
1127,2021-05-30,0,4,0,10
1129,2021-03-28,3,5,0.6,1
1129,2021-04-04,3,3,1,2
1129,2021-04-11,6,9,0.6666666666666666,3
1129,2021-04-18,3,4,0.75,4
1129,2021-04-25,3,3,1,5
1129,2021-05-02,0,4,0,6
1129,2021-05-09,4,7,0.5714285714285714,7
1129,2021-05-16,4,4,1,8
1129,2021-05-23,6,6,1,9
1131,2021-03-28,3,3,1,1
1131,2021-04-04,2,2,1,2
1131,2021-04-11,6,6,1,3
1131,2021-04-18,2,4,0.5,4
1131,2021-04-25,5,5,1,5
1131,2021-05-16,1,1,1,8
1131,2021-05-23,1,1,1,9
1131,2021-05-30,1,1,1,10
1133,2021-03-28,0,4,0,1
1133,2021-04-04,5,10,0.5,2
1133,2021-04-11,5,9,0.5555555555555556,3
1133,2021-04-18,3,3,1,4
1133,2021-04-25,5,8,0.625,5
1133,2021-05-02,3,4,0.75,6
1133,2021-05-09,2,7,0.2857142857142857,7
1133,2021-05-16,5,7,0.7142857142857143,8
1133,2021-05-23,2,7,0.2857142857142857,9
1133,2021-05-30,0,1,0,10
2013,2021-04-11,2,2,1,3
2013,2021-04-18,2,2,1,4
2016,2021-04-04,5,5,1,2
2016,2021-04-18,1,1,1,4
2016,2021-04-25,1,1,1,5
2016,2021-05-02,2,2,1,6
2016,2021-05-16,3,3,1,8
2016,2021-05-23,1,1,1,9
2020,2021-03-28,71,108,0.6574074074074074,1
2020,2021-04-04,195,254,0.7677165354330708,2
2020,2021-04-11,225,290,0.7758620689655172,3
2020,2021-04-18,198,268,0.7388059701492538,4
2020,2021-04-25,163,201,0.8109452736318408,5
2020,2021-05-02,166,200,0.83,6
2020,2021-05-09,148,189,0.783068783068783,7
2020,2021-05-16,157,190,0.8263157894736842,8
2020,2021-05-23,133,186,0.7150537634408602,9
2020,2021-05-30,37,49,0.7551020408163265,10
2050,2021-03-28,0,2,0,1
2050,2021-04-04,9,10,0.9,2
2050,2021-04-11,9,11,0.8181818181818182,3
2050,2021-04-18,4,4,1,4
2050,2021-04-25,10,12,0.8333333333333334,5
2050,2021-05-02,5,5,1,6
2050,2021-05-09,7,7,1,7
2050,2021-05-16,2,5,0.4,8
2050,2021-05-23,10,10,1,9
2060,2021-03-28,1,1,1,1
2060,2021-04-04,3,3,1,2
2060,2021-04-11,2,2,1,3
2060,2021-04-18,1,1,1,4
2060,2021-04-25,4,4,1,5
2068,2021-04-04,1,1,1,2
2068,2021-04-11,3,3,1,3
2068,2021-04-18,4,4,1,4
2068,2021-04-25,2,2,1,5
2068,2021-05-02,3,3,1,6
2068,2021-05-23,2,2,1,9
2070,2021-03-28,1,1,1,1
2070,2021-04-04,2,2,1,2
2070,2021-04-18,3,3,1,4
2070,2021-04-25,2,2,1,5
2070,2021-05-02,0,1,0,6
2070,2021-05-09,1,1,1,7
2070,2021-05-23,2,2,1,9
2090,2021-03-28,22,35,0.6285714285714286,1
2090,2021-04-04,50,76,0.6578947368421053,2
2090,2021-04-11,73,96,0.7604166666666666,3
2090,2021-04-18,39,74,0.527027027027027,4
2090,2021-04-25,62,86,0.7209302325581395,5
2090,2021-05-02,55,77,0.7142857142857143,6
2090,2021-05-09,56,74,0.7567567567567568,7
2090,2021-05-16,43,60,0.7166666666666667,8
2090,2021-05-23,47,68,0.6911764705882353,9
2090,2021-05-30,27,29,0.9310344827586207,10
2100,2021-03-28,3,3,1,1
2100,2021-04-04,2,2,1,2
2100,2021-04-11,1,1,1,3
2100,2021-04-18,2,2,1,4
2100,2021-04-25,2,2,1,5
2100,2021-05-02,1,1,1,6
2100,2021-05-09,1,1,1,7
2100,2021-05-16,2,2,1,8
2100,2021-05-23,2,2,1,9
2105,2021-03-28,2,2,1,1
2105,2021-04-04,1,1,1,2
2105,2021-04-11,0,2,0,3
2105,2021-04-18,3,3,1,4
2105,2021-04-25,2,2,1,5
2105,2021-05-02,1,1,1,6
2105,2021-05-16,4,4,1,8
2105,2021-05-23,1,1,1,9
2110,2021-03-28,15,18,0.8333333333333334,1
2110,2021-04-04,31,38,0.8157894736842105,2
2110,2021-04-11,33,42,0.7857142857142857,3
2110,2021-04-18,28,43,0.6511627906976745,4
2110,2021-04-25,28,33,0.8484848484848485,5
2110,2021-05-02,26,33,0.7878787878787878,6
2110,2021-05-09,21,21,1,7
2110,2021-05-16,17,24,0.7083333333333334,8
2110,2021-05-23,25,29,0.8620689655172413,9
2110,2021-05-30,8,13,0.6153846153846154,10
2122,2021-03-28,15,21,0.7142857142857143,1
2122,2021-04-04,36,67,0.5373134328358209,2
2122,2021-04-11,32,58,0.5517241379310345,3
2122,2021-04-18,35,66,0.5303030303030303,4
2122,2021-04-25,18,36,0.5,5
2122,2021-05-02,30,42,0.7142857142857143,6
2122,2021-05-09,24,41,0.5853658536585366,7
2122,2021-05-16,20,36,0.5555555555555556,8
2122,2021-05-23,27,36,0.75,9
2122,2021-05-30,7,9,0.7777777777777778,10
2130,2021-03-28,4,6,0.6666666666666666,1
2130,2021-04-04,13,16,0.8125,2
2130,2021-04-11,4,12,0.3333333333333333,3
2130,2021-04-18,7,12,0.5833333333333334,4
2130,2021-04-25,14,15,0.9333333333333333,5
2130,2021-05-02,11,11,1,6
2130,2021-05-09,7,15,0.4666666666666667,7
2130,2021-05-16,13,13,1,8
2130,2021-05-23,6,7,0.8571428571428571,9
2130,2021-05-30,3,3,1,10
2150,2021-03-28,4,4,1,1
2150,2021-04-04,10,11,0.9090909090909091,2
2150,2021-04-11,5,9,0.5555555555555556,3
2150,2021-04-18,9,9,1,4
2150,2021-04-25,1,6,0.16666666666666666,5
2150,2021-05-02,5,5,1,6
2150,2021-05-09,8,8,1,7
2150,2021-05-16,8,9,0.8888888888888888,8
2150,2021-05-23,5,6,0.8333333333333334,9
2150,2021-05-30,2,2,1,10
2158,2021-03-28,1,3,0.3333333333333333,1
2158,2021-04-04,1,1,1,2
2158,2021-04-11,3,3,1,3
2158,2021-04-25,2,2,1,5
2158,2021-05-02,0,3,0,6
2158,2021-05-09,2,2,1,7
2158,2021-05-23,0,2,0,9
2164,2021-04-04,1,2,0.5,2
2164,2021-04-11,1,1,1,3
2164,2021-04-18,2,2,1,4
2170,2021-03-28,26,42,0.6190476190476191,1
2170,2021-04-04,46,70,0.6571428571428571,2
2170,2021-04-11,40,74,0.5405405405405406,3
2170,2021-04-18,41,60,0.6833333333333333,4
2170,2021-04-25,37,58,0.6379310344827587,5
2170,2021-05-02,27,51,0.5294117647058824,6
2170,2021-05-09,13,37,0.35135135135135137,7
2170,2021-05-16,40,54,0.7407407407407407,8
2170,2021-05-23,29,59,0.4915254237288136,9
2170,2021-05-30,9,14,0.6428571428571429,10
2180,2021-03-28,0,1,0,1
2180,2021-04-04,7,7,1,2
2180,2021-04-11,5,5,1,3
2180,2021-04-18,3,3,1,4
2180,2021-04-25,6,6,1,5
2180,2021-05-02,2,2,1,6
2180,2021-05-09,4,4,1,7
2180,2021-05-16,3,3,1,8
2180,2021-05-23,4,4,1,9
2185,2021-04-04,2,2,1,2
2185,2021-04-11,1,1,1,3
2185,2021-04-18,1,1,1,4
2185,2021-04-25,2,4,0.5,5
2185,2021-05-02,3,3,1,6
2185,2021-05-09,2,2,1,7
2185,2021-05-16,3,4,0.75,8
2185,2021-05-23,2,6,0.3333333333333333,9
2188,2021-03-28,0,1,0,1
2188,2021-04-04,3,4,0.75,2
2188,2021-04-11,3,3,1,3
2188,2021-04-18,0,2,0,4
2188,2021-04-25,2,5,0.4,5
2188,2021-05-02,2,2,1,6
2188,2021-05-09,2,2,1,7
2188,2021-05-16,5,5,1,8
2188,2021-05-23,2,2,1,9
2188,2021-05-30,0,1,0,10
2195,2021-03-28,2,2,1,1
2195,2021-04-04,6,6,1,2
2195,2021-04-11,4,4,1,3
2195,2021-04-18,4,4,1,4
2195,2021-05-02,0,1,0,6
2195,2021-05-09,2,2,1,7
2195,2021-05-16,2,2,1,8
2195,2021-05-23,4,4,1,9
2195,2021-05-30,1,1,1,10
2198,2021-04-04,5,5,1,2
2198,2021-04-11,5,5,1,3
2198,2021-04-18,6,6,1,4
2198,2021-04-25,3,5,0.6,5
2198,2021-05-02,6,6,1,6
2198,2021-05-09,4,4,1,7
2198,2021-05-16,4,4,1,8
2198,2021-05-23,4,5,0.8,9
2198,2021-05-30,3,3,1,10
2220,2021-03-28,4,8,0.5,1
2220,2021-04-04,9,10,0.9,2
2220,2021-04-11,6,6,1,3
2220,2021-04-18,4,4,1,4
2220,2021-04-25,7,9,0.7777777777777778,5
2220,2021-05-02,6,6,1,6
2220,2021-05-09,4,6,0.6666666666666666,7
2220,2021-05-16,3,3,1,8
2220,2021-05-23,6,6,1,9
2230,2021-03-28,4,4,1,1
2230,2021-04-04,2,3,0.6666666666666666,2
2230,2021-04-11,4,4,1,3
2230,2021-04-25,1,1,1,5
2230,2021-05-02,0,1,0,6
2230,2021-05-16,1,1,1,8
2230,2021-05-23,2,2,1,9
2230,2021-05-30,1,1,1,10
2240,2021-03-28,2,2,1,1
2240,2021-04-04,3,7,0.42857142857142855,2
2240,2021-04-11,4,4,1,3
2240,2021-04-18,6,6,1,4
2240,2021-04-25,3,3,1,5
2240,2021-05-02,7,8,0.875,6
2240,2021-05-09,0,2,0,7
2240,2021-05-16,5,5,1,8
2240,2021-05-23,2,5,0.4,9
2261,2021-03-28,3,3,1,1
2261,2021-04-04,7,8,0.875,2
2261,2021-04-11,5,8,0.625,3
2261,2021-04-18,1,7,0.14285714285714285,4
2261,2021-04-25,1,3,0.3333333333333333,5
2261,2021-05-02,5,7,0.7142857142857143,6
2261,2021-05-09,4,4,1,7
2261,2021-05-16,5,8,0.625,8
2261,2021-05-23,3,6,0.5,9
2275,2021-03-28,2,3,0.6666666666666666,1
2275,2021-04-04,1,1,1,2
2275,2021-04-11,2,2,1,3
2275,2021-04-18,3,3,1,4
2275,2021-04-25,3,3,1,5
2275,2021-05-02,1,1,1,6
2275,2021-05-09,3,3,1,7
2275,2021-05-16,1,1,1,8
2275,2021-05-23,0,1,0,9
2282,2021-03-28,1,1,1,1
2282,2021-04-04,1,1,1,2
2282,2021-04-11,1,1,1,3
2282,2021-04-18,1,1,1,4
2290,2021-03-28,1,2,0.5,1
2290,2021-04-04,2,2,1,2
2290,2021-04-11,5,5,1,3
2290,2021-04-18,2,2,1,4
2290,2021-04-25,2,2,1,5
2290,2021-05-02,0,2,0,6
2290,2021-05-09,6,6,1,7
2290,2021-05-16,2,3,0.6666666666666666,8
2290,2021-05-23,2,2,1,9
2290,2021-05-30,1,1,1,10
4001,2021-03-28,10,14,0.7142857142857143,1
4001,2021-04-04,30,36,0.8333333333333334,2
4001,2021-04-11,35,42,0.8333333333333334,3
4001,2021-04-18,29,34,0.8529411764705882,4
4001,2021-04-25,16,24,0.6666666666666666,5
4001,2021-05-02,17,25,0.68,6
4001,2021-05-09,24,25,0.96,7
4001,2021-05-16,22,22,1,8
4001,2021-05-23,10,16,0.625,9
4001,2021-05-30,8,8,1,10
4003,2021-03-28,33,55,0.6,1
4003,2021-04-04,110,149,0.738255033557047,2
4003,2021-04-11,99,123,0.8048780487804879,3
4003,2021-04-18,98,130,0.7538461538461538,4
4003,2021-04-25,70,127,0.5511811023622047,5
4003,2021-05-02,98,121,0.8099173553719008,6
4003,2021-05-09,59,94,0.6276595744680851,7
4003,2021-05-16,75,99,0.7575757575757576,8
4003,2021-05-23,63,93,0.6774193548387096,9
4003,2021-05-30,15,21,0.7142857142857143,10
4005,2021-03-28,18,23,0.782608695652174,1
4005,2021-04-04,33,49,0.673469387755102,2
4005,2021-04-11,46,56,0.8214285714285714,3
4005,2021-04-18,50,57,0.8771929824561403,4
4005,2021-04-25,42,53,0.7924528301886793,5
4005,2021-05-02,30,41,0.7317073170731707,6
4005,2021-05-09,28,36,0.7777777777777778,7
4005,2021-05-16,21,39,0.5384615384615384,8
4005,2021-05-23,31,34,0.9117647058823529,9
4005,2021-05-30,8,10,0.8,10
4007,2021-03-28,4,7,0.5714285714285714,1
4007,2021-04-04,13,23,0.5652173913043478,2
4007,2021-04-11,11,20,0.55,3
4007,2021-04-18,20,22,0.9090909090909091,4
4007,2021-04-25,12,15,0.8,5
4007,2021-05-02,11,13,0.8461538461538461,6
4007,2021-05-09,15,18,0.8333333333333334,7
4007,2021-05-16,21,21,1,8
4007,2021-05-23,17,18,0.9444444444444444,9
4007,2021-05-30,4,5,0.8,10
4009,2021-03-28,1,7,0.14285714285714285,1
4009,2021-04-04,12,28,0.42857142857142855,2
4009,2021-04-11,10,19,0.5263157894736842,3
4009,2021-04-18,13,16,0.8125,4
4009,2021-04-25,9,22,0.4090909090909091,5
4009,2021-05-02,13,15,0.8666666666666667,6
4009,2021-05-09,9,9,1,7
4009,2021-05-16,9,13,0.6923076923076923,8
4009,2021-05-23,14,16,0.875,9
4009,2021-05-30,1,7,0.14285714285714285,10
4011,2021-04-04,7,7,1,2
4011,2021-04-11,4,4,1,3
4011,2021-04-18,7,10,0.7,4
4011,2021-04-25,0,3,0,5
4011,2021-05-02,2,3,0.6666666666666666,6
4011,2021-05-09,3,3,1,7
4011,2021-05-16,2,2,1,8
4011,2021-05-23,4,5,0.8,9
4011,2021-05-30,1,1,1,10
4012,2021-03-28,4,4,1,1
4012,2021-04-04,3,6,0.5,2
4012,2021-04-11,16,21,0.7619047619047619,3
4012,2021-04-18,5,11,0.45454545454545453,4
4012,2021-04-25,5,7,0.7142857142857143,5
4012,2021-05-02,4,5,0.8,6
4012,2021-05-09,1,8,0.125,7
4012,2021-05-16,8,13,0.6153846153846154,8
4012,2021-05-23,6,9,0.6666666666666666,9
4012,2021-05-30,3,3,1,10
4013,2021-03-28,554,869,0.6375143843498274,1
4013,2021-04-04,1243,2025,0.6138271604938271,2
4013,2021-04-11,1316,2022,0.6508407517309595,3
4013,2021-04-18,1261,1831,0.6886947023484434,4
4013,2021-04-25,1436,1972,0.7281947261663286,5
4013,2021-05-02,1534,2011,0.7628045748383888,6
4013,2021-05-09,1405,1826,0.7694414019715224,7
4013,2021-05-16,1294,1808,0.7157079646017699,8
4013,2021-05-23,1295,1765,0.7337110481586402,9
4013,2021-05-30,410,533,0.7692307692307693,10
4015,2021-03-28,31,50,0.62,1
4015,2021-04-04,65,120,0.5416666666666666,2
4015,2021-04-11,51,118,0.4322033898305085,3
4015,2021-04-18,51,99,0.5151515151515151,4
4015,2021-04-25,54,84,0.6428571428571429,5
4015,2021-05-02,51,72,0.7083333333333334,6
4015,2021-05-09,50,80,0.625,7
4015,2021-05-16,32,78,0.41025641025641024,8
4015,2021-05-23,53,77,0.6883116883116883,9
4015,2021-05-30,14,26,0.5384615384615384,10
4017,2021-03-28,12,15,0.8,1
4017,2021-04-04,28,50,0.56,2
4017,2021-04-11,30,51,0.5882352941176471,3
4017,2021-04-18,31,47,0.6595744680851063,4
4017,2021-04-25,25,27,0.9259259259259259,5
4017,2021-05-02,19,34,0.5588235294117647,6
4017,2021-05-09,19,30,0.6333333333333333,7
4017,2021-05-16,13,25,0.52,8
4017,2021-05-23,28,32,0.875,9
4017,2021-05-30,6,6,1,10
4019,2021-03-28,270,416,0.6490384615384616,1
4019,2021-04-04,723,1011,0.7151335311572701,2
4019,2021-04-11,806,1034,0.7794970986460348,3
4019,2021-04-18,732,956,0.7656903765690377,4
4019,2021-04-25,772,973,0.7934224049331963,5
4019,2021-05-02,643,804,0.7997512437810945,6
4019,2021-05-09,611,726,0.8415977961432507,7
4019,2021-05-16,548,742,0.738544474393531,8
4019,2021-05-23,553,689,0.8026124818577649,9
4019,2021-05-30,184,220,0.8363636363636363,10
4021,2021-03-28,52,98,0.5306122448979592,1
4021,2021-04-04,97,231,0.4199134199134199,2
4021,2021-04-11,128,212,0.6037735849056604,3
4021,2021-04-18,121,192,0.6302083333333334,4
4021,2021-04-25,142,241,0.5892116182572614,5
4021,2021-05-02,155,236,0.6567796610169492,6
4021,2021-05-09,141,212,0.6650943396226415,7
4021,2021-05-16,154,230,0.6695652173913044,8
4021,2021-05-23,167,219,0.7625570776255708,9
4021,2021-05-30,53,66,0.803030303030303,10
4023,2021-03-28,17,21,0.8095238095238095,1
4023,2021-04-04,35,40,0.875,2
4023,2021-04-11,40,44,0.9090909090909091,3
4023,2021-04-18,39,42,0.9285714285714286,4
4023,2021-04-25,45,47,0.9574468085106383,5
4023,2021-05-02,27,29,0.9310344827586207,6
4023,2021-05-09,25,31,0.8064516129032258,7
4023,2021-05-16,35,36,0.9722222222222222,8
4023,2021-05-23,23,24,0.9583333333333334,9
4023,2021-05-30,9,12,0.75,10
4025,2021-03-28,40,59,0.6779661016949152,1
4025,2021-04-04,67,121,0.5537190082644629,2
4025,2021-04-11,105,142,0.7394366197183099,3
4025,2021-04-18,82,116,0.7068965517241379,4
4025,2021-04-25,71,131,0.5419847328244275,5
4025,2021-05-02,93,120,0.775,6
4025,2021-05-09,63,96,0.65625,7
4025,2021-05-16,76,101,0.7524752475247525,8
4025,2021-05-23,67,98,0.6836734693877551,9
4025,2021-05-30,22,28,0.7857142857142857,10
4027,2021-03-28,17,42,0.40476190476190477,1
4027,2021-04-04,60,98,0.6122448979591837,2
4027,2021-04-11,69,87,0.7931034482758621,3
4027,2021-04-18,59,80,0.7375,4
4027,2021-04-25,40,73,0.547945205479452,5
4027,2021-05-02,34,63,0.5396825396825397,6
4027,2021-05-09,29,47,0.6170212765957447,7
4027,2021-05-16,40,52,0.7692307692307693,8
4027,2021-05-23,36,56,0.6428571428571429,9
4027,2021-05-30,8,11,0.7272727272727273,10
5001,2021-03-28,2,9,0.2222222222222222,1
5001,2021-04-04,7,8,0.875,2
5001,2021-04-11,1,8,0.125,3
5001,2021-04-18,3,4,0.75,4
5001,2021-04-25,0,3,0,5
5001,2021-05-02,12,12,1,6
5001,2021-05-09,0,4,0,7
5001,2021-05-16,3,5,0.6,8
5001,2021-05-23,3,3,1,9
5001,2021-05-30,2,5,0.4,10
5003,2021-04-04,5,5,1,2
5003,2021-04-11,4,13,0.3076923076923077,3
5003,2021-04-18,1,10,0.1,4
5003,2021-04-25,6,6,1,5
5003,2021-05-02,3,7,0.42857142857142855,6
5003,2021-05-09,5,7,0.7142857142857143,7
5003,2021-05-16,2,7,0.2857142857142857,8
5003,2021-05-23,5,7,0.7142857142857143,9
5003,2021-05-30,0,4,0,10
5005,2021-03-28,7,16,0.4375,1
5005,2021-04-04,18,29,0.6206896551724138,2
5005,2021-04-11,19,38,0.5,3
5005,2021-04-18,41,57,0.7192982456140351,4
5005,2021-04-25,23,38,0.6052631578947368,5
5005,2021-05-02,24,33,0.7272727272727273,6
5005,2021-05-09,18,33,0.5454545454545454,7
5005,2021-05-16,24,34,0.7058823529411765,8
5005,2021-05-23,16,22,0.7272727272727273,9
5005,2021-05-30,1,7,0.14285714285714285,10
5007,2021-03-28,67,93,0.7204301075268817,1
5007,2021-04-04,156,215,0.7255813953488373,2
5007,2021-04-11,148,217,0.6820276497695853,3
5007,2021-04-18,164,222,0.7387387387387387,4
5007,2021-04-25,109,162,0.6728395061728395,5
5007,2021-05-02,117,163,0.7177914110429447,6
5007,2021-05-09,141,155,0.9096774193548387,7
5007,2021-05-16,80,138,0.5797101449275363,8
5007,2021-05-23,121,142,0.852112676056338,9
5007,2021-05-30,35,42,0.8333333333333334,10
5009,2021-03-28,3,13,0.23076923076923078,1
5009,2021-04-04,17,28,0.6071428571428571,2
5009,2021-04-11,15,37,0.40540540540540543,3
5009,2021-04-18,15,25,0.6,4
5009,2021-04-25,13,29,0.4482758620689655,5
5009,2021-05-02,19,21,0.9047619047619048,6
5009,2021-05-09,25,26,0.9615384615384616,7
5009,2021-05-16,14,20,0.7,8
5009,2021-05-23,15,25,0.6,9
5009,2021-05-30,7,10,0.7,10
5011,2021-03-28,0,3,0,1
5011,2021-04-04,1,4,0.25,2
5011,2021-04-11,0,3,0,3
5011,2021-04-18,6,6,1,4
5011,2021-04-25,2,4,0.5,5
5011,2021-05-02,0,2,0,6
5011,2021-05-09,3,3,1,7
5011,2021-05-16,2,3,0.6666666666666666,8
5011,2021-05-23,1,2,0.5,9
5013,2021-04-04,2,2,1,2
5013,2021-04-11,0,1,0,3
5013,2021-04-18,1,3,0.3333333333333333,4
5013,2021-04-25,1,1,1,5
5013,2021-05-02,1,1,1,6
5013,2021-05-09,1,1,1,7
5013,2021-05-16,0,2,0,8
5013,2021-05-23,0,1,0,9
5015,2021-03-28,9,14,0.6428571428571429,1
5015,2021-04-04,13,22,0.5909090909090909,2
5015,2021-04-11,19,26,0.7307692307692307,3
5015,2021-04-18,14,15,0.9333333333333333,4
5015,2021-04-25,10,13,0.7692307692307693,5
5015,2021-05-02,23,23,1,6
5015,2021-05-09,19,19,1,7
5015,2021-05-16,11,16,0.6875,8
5015,2021-05-23,14,21,0.6666666666666666,9
5015,2021-05-30,4,4,1,10
5017,2021-03-28,0,1,0,1
5017,2021-04-04,3,5,0.6,2
5017,2021-04-11,6,8,0.75,3
5017,2021-04-18,2,4,0.5,4
5017,2021-04-25,1,3,0.3333333333333333,5
5017,2021-05-02,2,3,0.6666666666666666,6
5017,2021-05-09,1,1,1,7
5017,2021-05-16,5,5,1,8
5017,2021-05-23,5,7,0.7142857142857143,9
5017,2021-05-30,1,1,1,10
5019,2021-03-28,4,4,1,1
5019,2021-04-04,3,12,0.25,2
5019,2021-04-11,11,16,0.6875,3
5019,2021-04-18,1,8,0.125,4
5019,2021-04-25,6,13,0.46153846153846156,5
5019,2021-05-02,4,8,0.5,6
5019,2021-05-09,12,12,1,7
5019,2021-05-16,3,6,0.5,8
5019,2021-05-23,6,8,0.75,9
5019,2021-05-30,5,5,1,10
5021,2021-03-28,0,3,0,1
5021,2021-04-04,8,11,0.7272727272727273,2
5021,2021-04-11,4,12,0.3333333333333333,3
5021,2021-04-18,4,5,0.8,4
5021,2021-04-25,4,6,0.6666666666666666,5
5021,2021-05-02,4,4,1,6
5021,2021-05-09,4,4,1,7
5021,2021-05-16,4,7,0.5714285714285714,8
5021,2021-05-23,1,7,0.14285714285714285,9
5021,2021-05-30,0,1,0,10
5023,2021-03-28,1,5,0.2,1
5023,2021-04-04,14,19,0.7368421052631579,2
5023,2021-04-11,5,13,0.38461538461538464,3
5023,2021-04-18,4,9,0.4444444444444444,4
5023,2021-04-25,5,8,0.625,5
5023,2021-05-02,3,4,0.75,6
5023,2021-05-09,11,12,0.9166666666666666,7
5023,2021-05-16,8,11,0.7272727272727273,8
5023,2021-05-23,3,6,0.5,9
5023,2021-05-30,6,6,1,10
5025,2021-04-04,1,1,1,2
5025,2021-04-11,3,5,0.6,3
5025,2021-04-18,4,4,1,4
5025,2021-04-25,4,4,1,5
5025,2021-05-02,0,2,0,6
5025,2021-05-09,0,2,0,7
5025,2021-05-16,2,2,1,8
5025,2021-05-23,1,3,0.3333333333333333,9
5025,2021-05-30,2,2,1,10
5027,2021-03-28,7,7,1,1
5027,2021-04-04,6,12,0.5,2
5027,2021-04-11,3,14,0.21428571428571427,3
5027,2021-04-18,6,8,0.75,4
5027,2021-04-25,16,19,0.8421052631578947,5
5027,2021-05-02,3,9,0.3333333333333333,6
5027,2021-05-09,1,6,0.16666666666666666,7
5027,2021-05-16,8,8,1,8
5027,2021-05-23,3,5,0.6,9
5027,2021-05-30,2,2,1,10
5029,2021-03-28,6,6,1,1
5029,2021-04-04,5,12,0.4166666666666667,2
5029,2021-04-11,4,13,0.3076923076923077,3
5029,2021-04-18,12,12,1,4
5029,2021-04-25,8,14,0.5714285714285714,5
5029,2021-05-02,8,9,0.8888888888888888,6
5029,2021-05-09,5,8,0.625,7
5029,2021-05-16,3,6,0.5,8
5029,2021-05-23,2,8,0.25,9
5029,2021-05-30,2,2,1,10
5031,2021-03-28,15,30,0.5,1
5031,2021-04-04,40,68,0.5882352941176471,2
5031,2021-04-11,43,62,0.6935483870967742,3
5031,2021-04-18,48,62,0.7741935483870968,4
5031,2021-04-25,45,62,0.7258064516129032,5
5031,2021-05-02,43,59,0.7288135593220338,6
5031,2021-05-09,37,50,0.74,7
5031,2021-05-16,37,45,0.8222222222222222,8
5031,2021-05-23,23,45,0.5111111111111111,9
5031,2021-05-30,10,14,0.7142857142857143,10
5033,2021-03-28,9,19,0.47368421052631576,1
5033,2021-04-04,42,51,0.8235294117647058,2
5033,2021-04-11,33,48,0.6875,3
5033,2021-04-18,19,34,0.5588235294117647,4
5033,2021-04-25,25,40,0.625,5
5033,2021-05-02,10,25,0.4,6
5033,2021-05-09,19,32,0.59375,7
5033,2021-05-16,14,28,0.5,8
5033,2021-05-23,16,30,0.5333333333333333,9
5033,2021-05-30,4,11,0.36363636363636365,10
5035,2021-03-28,6,8,0.75,1
5035,2021-04-04,10,24,0.4166666666666667,2
5035,2021-04-11,10,26,0.38461538461538464,3
5035,2021-04-18,5,9,0.5555555555555556,4
5035,2021-04-25,9,13,0.6923076923076923,5
5035,2021-05-02,13,20,0.65,6
5035,2021-05-09,14,14,1,7
5035,2021-05-16,11,11,1,8
5035,2021-05-23,6,9,0.6666666666666666,9
5035,2021-05-30,5,7,0.7142857142857143,10
5037,2021-03-28,2,7,0.2857142857142857,1
5037,2021-04-04,5,6,0.8333333333333334,2
5037,2021-04-11,8,12,0.6666666666666666,3
5037,2021-04-18,2,5,0.4,4
5037,2021-04-25,3,6,0.5,5
5037,2021-05-02,3,10,0.3,6
5037,2021-05-09,3,7,0.42857142857142855,7
5037,2021-05-16,3,3,1,8
5037,2021-05-23,1,6,0.16666666666666666,9
5037,2021-05-30,2,2,1,10
5039,2021-03-28,0,2,0,1
5039,2021-04-04,1,1,1,2
5039,2021-04-11,3,4,0.75,3
5039,2021-04-18,3,4,0.75,4
5039,2021-05-02,0,2,0,6
5039,2021-05-09,0,1,0,7
5039,2021-05-23,1,1,1,9
5041,2021-03-28,3,4,0.75,1
5041,2021-04-04,2,2,1,2
5041,2021-04-11,4,4,1,3
5041,2021-04-18,5,6,0.8333333333333334,4
5041,2021-04-25,3,3,1,5
5041,2021-05-02,5,5,1,6
5041,2021-05-09,1,3,0.3333333333333333,7
5041,2021-05-16,1,4,0.25,8
5041,2021-05-23,0,1,0,9
5043,2021-03-28,2,2,1,1
5043,2021-04-04,6,8,0.75,2
5043,2021-04-11,6,6,1,3
5043,2021-04-18,4,6,0.6666666666666666,4
5043,2021-04-25,3,3,1,5
5043,2021-05-02,6,8,0.75,6
5043,2021-05-09,5,7,0.7142857142857143,7
5043,2021-05-16,1,1,1,8
5043,2021-05-23,3,7,0.42857142857142855,9
5045,2021-03-28,25,33,0.7575757575757576,1
5045,2021-04-04,38,79,0.4810126582278481,2
5045,2021-04-11,51,70,0.7285714285714285,3
5045,2021-04-18,52,74,0.7027027027027027,4
5045,2021-04-25,35,50,0.7,5
5045,2021-05-02,43,51,0.8431372549019608,6
5045,2021-05-09,45,53,0.8490566037735849,7
5045,2021-05-16,30,44,0.6818181818181818,8
5045,2021-05-23,20,33,0.6060606060606061,9
5045,2021-05-30,9,12,0.75,10
5047,2021-03-28,3,7,0.42857142857142855,1
5047,2021-04-04,3,7,0.42857142857142855,2
5047,2021-04-11,7,11,0.6363636363636364,3
5047,2021-04-18,4,7,0.5714285714285714,4
5047,2021-04-25,7,11,0.6363636363636364,5
5047,2021-05-02,10,10,1,6
5047,2021-05-09,2,9,0.2222222222222222,7
5047,2021-05-16,8,10,0.8,8
5047,2021-05-23,6,8,0.75,9
5047,2021-05-30,1,1,1,10
5049,2021-03-28,0,1,0,1
5049,2021-04-04,4,9,0.4444444444444444,2
5049,2021-04-11,1,7,0.14285714285714285,3
5049,2021-04-18,5,7,0.7142857142857143,4
