"fips","month","mask_grocery_very_prop","mask_grocery_some_prop","mask_grocery_very_suc","mask_grocery_some_suc","total_obs","mask_grocery_some_only_prop","mask_grocery_notso_only_prop","mask_grocery_notatall_only_prop"
1041,2021-06-01,0.0619505636570482,0.272417002792429,1,2,3,0.210466439135381,0,0.212431482056055
1043,2020-06-01,0.324255435023525,0.609881515537231,13,23,28,0.285626080513706,0.143067930669807,0.141250451203526
1043,2020-07-01,0.645094599700674,0.735996331266766,20,23,28,0.0909017315660927,0.0351083838364647,0.119124591278209
1043,2020-08-01,0.404229914318823,0.625172407242052,12,16,20,0.220942492923228,0,0.131234682827668
1043,2020-09-01,0.597409300175413,0.637542666438688,14,16,21,0.0401333662632748,0.117502897201588,0.0939389909505985
1043,2020-10-01,0.728161749339816,0.728161749339816,9,9,9,0,0,5.2244618804263e-05
1043,2020-11-01,0.742399199549111,0.743653070400413,15,15,16,0.00125387085130231,0,0.0496292215235163
1043,2020-12-01,0.655817444392969,0.80994211442375,30,35,37,0.154124670030781,0.0385674890870855,0.0110378631001006
1043,2021-01-01,0.765652804427808,0.765659137108875,14,14,15,6.3326810671834e-06,0,0.0665881414214334
1043,2021-02-01,0.720991571201497,0.760159203602026,20,21,22,0.0391676324005293,0.0893762942416929,0
1043,2021-03-01,0.834112253104594,0.878800400225441,17,18,19,0.0446881471208464,0,0.0424907067905338
1043,2021-04-01,0.489020872516796,0.66799811286104,13,20,24,0.178977240344244,0.0698035602332958,0.0273065207616948
1043,2021-05-01,0.776139724275064,0.781345188112289,8,8,9,0.00520546383722474,0.00518646579402319,0.0496292215235163
1043,2021-06-01,0.300105755773821,0.353002640728004,4,5,10,0.0528968849541829,0.19400801717423,0.195147899766324
1045,2020-06-01,0.568627733541029,0.620054707406027,12,13,17,0.0514269738649981,0.112082905825863,0.0659092128605086
1045,2020-07-01,0.678976257201878,0.730321148925633,19,21,24,0.0513448917237546,0.0208625928365477,0.0797915931570619
1045,2020-08-01,0.582590459496682,0.700999540920662,14,16,16,0.11840908142398,0,0.00414632110512917
1045,2020-09-01,0.738073588331037,0.801208213346687,11,12,12,0.0631346250156504,0,0
1045,2020-10-01,0.372224656733858,0.755159425733482,3,4,4,0.382934768999624,0.0103658027628229,0
1045,2020-11-01,0.756698384875421,0.756698384875421,8,8,8,0,0,0
1045,2020-12-01,0.568201974041149,0.695846897041024,8,10,10,0.127644922999875,0.00895465548182462,0
1045,2021-01-01,0.696864175117899,0.78812445223488,8,9,9,0.0912602771169815,0,0
1045,2021-02-01,0.626382206402864,0.63329274157808,7,7,8,0.00691053517521528,0.0989666243359744,0.00691053517521528
1045,2021-03-01,0.716086936726725,0.748201623092069,8,8,9,0.0321146863653437,0,0.131759563836689
1045,2021-04-01,0.447028504653395,0.47386377864029,5,6,6,0.0268352739868954,0,0.00939025917115312
1045,2021-05-01,0.540914141730311,0.546794791536245,4,4,6,0.00588064980593464,0.222564792788281,0.117863403029923
1045,2021-06-01,0.436318392387629,0.506354075372479,4,4,5,0.0700356829848503,0.00754350820082633,0.191467384499812
1047,2020-06-01,0.56938551831424,0.56938551831424,4,4,6,0,0.147521566963654,0.187491161080469
1047,2020-07-01,0.658861097183116,0.857516617168716,11,13,13,0.1986555199856,0,0
1047,2020-08-01,0.849190354971007,0.849190354971007,11,11,12,0,0,0.0937455805402347
1047,2020-09-01,0.89393296563428,0.89393296563428,7,7,7,0,0,0
1047,2020-10-01,0.745021920520434,0.857516617168716,6,7,7,0.112494696648282,0,0
1047,2020-11-01,0.80668841040871,0.876997595813886,10,11,11,0.070309185405176,0,0
1047,2020-12-01,0.57993918823363,0.57993918823363,9,9,9,0,0,0
1047,2021-01-01,0.643137462876537,0.713446648281713,9,10,12,0.070309185405176,0.070309185405176,0.073760783481827
1047,2021-02-01,0.704450101352943,0.782362230707584,11,12,13,0.0779121293546409,0.0983477113091027,0
1047,2021-03-01,0.863456371093196,0.863456371093196,9,9,9,0,0,0
1047,2021-04-01,0.874500601046527,0.944809786451703,10,11,11,0.070309185405176,0,0
1047,2021-05-01,0.857516617168716,0.872931692829867,9,9,9,0.0154150756611511,0,0
1047,2021-06-01,0.716898246358364,0.724676495545183,4,5,6,0.0077782491868194,0,0.140618370810352
1049,2020-06-01,0.481121234507099,0.5888877944677,8,10,11,0.107766559960601,0.0780218337027003,0.00248214725437084
1049,2020-07-01,0.518687378587648,0.697273660018056,11,15,20,0.178586281430408,0.0565412186379928,0.088637719226244
1049,2020-08-01,0.50685351954128,0.650221620290567,17,22,25,0.143368100749287,0.0339386850529425,0.0323627185422309
1049,2020-09-01,0.540636542723466,0.653576705245012,9,11,13,0.112940162521546,0.0273885742427972,0.0423787244521054
1049,2020-10-01,0.249138143314454,0.281851760650086,2,3,3,0.0327136173356316,0,0
1049,2020-11-01,0.553238118689976,0.553238118689976,7,7,7,0,0.0083723220881556,0
1049,2020-12-01,0.644274809160303,0.644274809160303,8,8,8,0,0,0
1049,2021-01-01,0.749858409258801,0.749858409258801,13,13,14,0,0.0910428465895099,0
1049,2021-02-01,0.372192809652793,0.499938438808174,5,7,9,0.12774562915538,0.000246244767298695,0.118751539029795
1049,2021-03-01,0.682434539932692,0.749930230649264,15,17,18,0.0674956907165722,0,0.00911926454896167
1049,2021-04-01,0.468895181810718,0.469958138389558,6,6,10,0.00106295657883936,0.0679635557744394,0.124304358532381
1049,2021-05-01,0.257640154313387,0.424708199950749,4,8,11,0.167068045637362,0.233119921201674,0.166205368135927
1049,2021-06-01,0.435360748584092,0.4893252893376,4,5,8,0.0539645407535085,0,0.166966264466879
1051,2020-06-01,0.711391653830933,0.858255489847485,28,34,41,0.146863836016552,0.0270692910769044,0.0923637037959213
1051,2020-07-01,0.868287486719334,0.907180194061338,25,27,29,0.038892707342004,2.64354446441789e-06,0.0406230204887284
1051,2020-08-01,0.884224124467218,0.930260413161966,22,24,24,0.0460362886947483,0.00840935526353733,0
1051,2020-09-01,0.74914701631948,0.938648620069788,12,15,15,0.189501603750308,2.11483557153431e-05,0
1051,2020-10-01,0.543377392407739,0.77115364280427,9,11,11,0.227776250396532,0.00351062704874693,0
1051,2020-11-01,0.754140965539927,0.788257962943379,10,11,11,0.0341169974034518,0,4.69963460340958e-06
1051,2020-12-01,0.957716430761792,0.981140198492422,41,43,43,0.0234237677306303,0.0022024501880693,0.0048354204746295
1051,2021-01-01,0.742705579641181,0.868725106622958,13,16,18,0.126019526981777,0.0645518310951323,0.0444115470022206
1051,2021-02-01,0.870955376969439,0.870955376969439,21,21,24,0,0,0.0726208099820239
1051,2021-03-01,0.751968206971907,0.780820908674349,20,21,24,0.0288527017024425,0.00210637622924816,0.17665820732438
1051,2021-04-01,0.512375312819427,0.732607239787105,12,16,18,0.220231926967678,0.0645518310951323,0.0224877515773148
1051,2021-05-01,0.551439498079024,0.682846921151879,12,16,20,0.131407423072855,0,0.260729265799584
1051,2021-06-01,0.118867153078848,0.214690352825068,2,3,12,0.0958231997462195,0.0998646505234214,0.498789609107891
1053,2020-06-01,0.411025709180584,0.78017986089576,4,9,10,0.369154151715175,0.107706109068356,0.00543791255039206
1053,2020-07-01,0.765195144641828,0.872901253710184,6,7,7,0.107706109068356,0,0
1053,2020-08-01,0.445310769503388,0.445310769503388,1,1,1,0,0,0
1053,2020-09-01,0.438156204314889,0.666504230718114,2,3,4,0.228348026403225,0,0.217073494883268
1053,2020-10-01,0.441988216010277,0.872812652283701,2,3,3,0.430824436273424,0,0
1053,2020-11-01,0.457892172063969,0.457892172063969,2,2,2,0,0,0
1053,2020-12-01,0.840834585164093,0.880000443007132,12,13,13,0.0391658578430385,0.000830638373277808,0
1053,2021-01-01,0.532372746201214,0.532372746201214,3,3,3,0,0.000830638373277808,0
1053,2021-02-01,0.765106543215345,0.86739689008993,6,7,8,0.102290346874585,0,0.107706109068356
1053,2021-03-01,0.54841593306795,0.874799855706248,5,8,9,0.326383922638297,0.00094930099803178,0.0994424438804893
1053,2021-04-01,0.314151124499771,0.314151124499771,2,2,3,0,0.147329405336759,0.00110751783103708
1053,2021-05-01,0.77033402737784,0.88083108138041,7,8,8,0.110497054002569,0,0
1053,2021-06-01,0.768429096708456,0.768429096708456,4,4,5,0,0.120287511628937,0
1055,2020-06-01,0.579431441670519,0.686616177377098,25,30,42,0.10718473570658,0.0828445831406994,0.151024676375404
1055,2020-07-01,0.824493463386666,0.93929386093949,53,60,63,0.114800397552825,0,0.060609051681867
1055,2020-08-01,0.90705677907134,0.958580464842599,43,46,46,0.0515236857712585,0,2.79493968814356e-05
1055,2020-09-01,0.848025939001665,0.939778856526428,36,40,41,0.091752917524762,0.0230366774541532,0
1055,2020-10-01,0.682872168284788,0.784271844660193,9,11,11,0.101399676375404,0,0
1055,2020-11-01,0.633543689320388,0.743373786407766,19,23,24,0.109830097087379,0.0840857605177992,0.0105987055016181
1055,2020-12-01,0.791962667591307,0.820610379103096,27,28,32,0.0286477115117891,0.0492046925566342,0.0460587147480351
1055,2021-01-01,0.924430863769454,0.947393473570656,45,47,48,0.022962609801202,0.0191059870550162,0.000102481121898597
1055,2021-02-01,0.73504773462783,0.754942556634303,16,16,18,0.0198948220064725,0.05543284789644,0.0198996763754045
1055,2021-03-01,0.771920711974108,0.859134304207118,41,46,48,0.0872135922330096,0.0366860841423947,0.0200533980582524
1055,2021-04-01,0.77929207119741,0.900436893203882,24,27,29,0.121144822006472,0.0335825242718446,0.0245242718446602
1055,2021-05-01,0.676249730312836,0.793948489751886,18,21,26,0.11769875943905,0.0832996224379719,0.0813603020496221
1055,2021-06-01,0.378634573894282,0.384896709816612,8,9,15,0.00626213592233009,0.0753311758360301,0.313736515641855
1057,2020-06-01,0.55143107111611,0.643716410448693,3,3,5,0.0922853393325831,0,0.252327834020747
1057,2020-07-01,0.871831646044243,0.93734533183352,6,7,8,0.0655136857892762,0,0.0315335583052118
1057,2020-08-01,0.717097862767153,0.717097862767153,3,3,3,0,0,0.0182789651293588
1057,2020-09-01,0.140701162354705,0.219535058117735,1,1,3,0.0788338957630295,0,0.660761154855642
1057,2020-10-01,0.581927259092613,0.581927259092613,1,1,1,0,0,0
1057,2020-11-01,0.868953880764903,0.868953880764903,3,3,3,0,0,0
1057,2020-12-01,0.745406824146981,0.745406824146981,4,4,4,0,0.116704161979752,0
1057,2021-01-01,0.289229471316085,0.371203599550055,1,2,2,0.0819741282339707,0,0
1057,2021-02-01,0.862017247844018,0.862017247844018,4,4,4,0,0,0
1057,2021-03-01,0.910511186101736,0.963067116610422,5,6,6,0.0525559305086863,0,0
1057,2021-04-01,0.425946756655417,0.583708286464191,1,2,3,0.157761529808774,0.290963629546307,0
1057,2021-05-01,0.338418635170603,0.658558305211848,1,3,3,0.320139670041244,0.029176040494938,0.029176040494938
1057,2021-06-01,0,0,0,0,1,0,0.0057180352455943,0.157667791526059
1059,2020-06-01,0.308657332407621,0.549294144873871,3,7,10,0.24063681246625,0.2267414950243,0.143948160148114
1059,2020-07-01,0.562995228176898,0.64470856613879,5,5,7,0.0817133379618913,0.221476510067114,0.000281019605250107
1059,2020-08-01,0.760163542389878,0.870901797423435,8,9,10,0.110738255033557,0,0.0441641595309727
1059,2020-09-01,0.923513075676925,0.923513075676925,8,8,8,0,0,5.78569775514927e-05
1059,2020-10-01,0.243230733626475,0.243230733626475,3,3,3,0,0,0
1059,2020-11-01,0.707532978477203,0.78257347836149,5,5,5,0.075040499884286,0,0
1059,2020-12-01,0.38733317904806,0.442123736789323,3,4,5,0.0547905577412635,0,0.0544627015351383
1059,2021-01-01,0.626282496335724,0.738843246162153,6,6,6,0.112560749826429,0.000163928103062563,0
1059,2021-02-01,0.49691043739875,0.569457301550567,5,6,6,0.0725468641518166,0.00610391113168245,0
1059,2021-03-01,0.678228419347372,0.72795649155288,8,9,10,0.0497280722055079,0.170967368664661,0.000173570932654478
1059,2021-04-01,0.0133649618143948,0.238486461467253,0,1,2,0.225121499652858,0,0.027597778292062
1059,2021-05-01,0.0489614672529506,0.389314780529198,1,2,3,0.340353313276248,0.000491784309187688,0.167703270847797
1059,2021-06-01,0.332214765100671,0.332600478284348,1,1,1,0.000385713183676618,0,0.000655712412250251
1061,2020-06-01,0.271808837066584,0.710171831850259,2,4,5,0.438362994783675,0.00266953053083768,0.0284903344584228
1061,2020-07-01,0.482106809080837,0.679702091830673,7,10,10,0.197595282749835,0.000684495007907097,0.0028904920199645
1061,2020-08-01,0.490472537588216,0.490687327401042,5,5,6,0.00021478981282602,0.0066738263270942,0.00021478981282602
1061,2020-09-01,0.455859790986047,0.457213508293774,2,2,2,0.00135371730772702,0,0.000902478205151345
1061,2020-10-01,0.426965619018395,0.711817823170998,3,5,5,0.284852204152603,0.000547933195984745,0
1061,2020-11-01,0.557625038355322,0.667934949370971,3,4,4,0.110309911015649,0,0
1061,2020-12-01,0.480965531349083,0.480965531349083,4,4,5,0,2.04561726500972e-05,0.209962156080597
1061,2021-01-01,0.671394460096515,0.715802393372199,8,9,9,0.044407933275684,0,0.00042957962565204
1061,2021-02-01,0.475260816201288,0.479042651119974,3,3,3,0.00378183491868671,0.000767106474378643,0.000767106474378643
1061,2021-03-01,0.282729876240155,0.69670144216017,2,4,4,0.413971565920015,0.000958883092973304,0.000958883092973304
1061,2021-04-01,0.255020180801095,0.281715486109471,2,2,2,0.0266953053083768,1.22737035900583e-05,0.00179479311728468
1061,2021-05-01,0.25796256520405,0.685636357437522,2,5,5,0.427673792233472,0.0021342606798268,0.0283999863625516
1061,2021-06-01,0.00532152719940384,0.25451277780213,0,1,1,0.249191250602726,0.00999430149476176,0.00115723490991978
1063,2020-06-01,0.8019120458891,0.807839388145314,3,3,3,0.00592734225621414,0,0
1063,2020-07-01,0.820012746972593,0.820012746972593,2,2,3,0,0,0.00254939451880178
1063,2020-08-01,0.585468451242829,0.585468451242829,2,2,2,0,0,0
1063,2020-09-01,0.807456978967494,0.807456978967494,3,3,3,0,0,0
1063,2020-11-01,0.287093690248566,0.287093690248566,1,1,2,0,0,0.287093690248566
1063,2020-12-01,0.727151051625238,0.727151051625238,2,2,2,0,0,0
1063,2021-01-01,0.579541108986615,0.579541108986615,1,1,1,0,0.00592734225621414,0
1063,2021-02-01,0,0.00535372848948374,0,0,0,0.00535372848948374,0,0
1063,2021-03-01,0.721223709369024,0.721223709369024,3,3,3,0,0,0
1063,2021-04-01,0.245697896749522,0.245697896749522,2,2,2,0,0.00267686424474187,0
1063,2021-05-01,0.807265774378584,0.807265774378584,3,3,4,0,0.000191204588910133,0
1063,2021-06-01,0.574187380497131,0.579541108986615,4,4,4,0.00535372848948374,0,0
1065,2020-06-01,0.624363589467545,0.866987395146457,24,32,35,0.242623805678912,0.0424797021486565,0.0318934194590229
1065,2020-07-01,0.74073700264657,0.820380837034046,16,18,19,0.0796438343874758,0,0.0531556990983716
1065,2020-08-01,0.800262414210738,0.929047234557932,4,6,6,0.128784820347194,0,0
1065,2020-09-01,0.985365361324181,0.985365361324181,7,7,7,0,0,0
1065,2020-10-01,0.717702866370609,0.717702866370609,2,2,2,0,0,0
1065,2020-11-01,0.747174000807427,0.804400484457003,6,6,6,0.0572264836495761,0,0
1065,2020-12-01,0.718207509083568,0.718207509083568,5,5,5,0,0,0
1065,2021-01-01,0.733851433185304,0.748587000403713,2,2,2,0.0147355672184093,0,0
1065,2021-02-01,0.425918449737585,0.425918449737585,4,4,4,0,0,0
1065,2021-03-01,0.903007670569236,0.903007670569236,9,9,9,0,0,0
1065,2021-04-01,0.338817117480823,0.338817117480823,2,2,3,0,0.238796931772305,0
1065,2021-05-01,0.815401695599514,0.815401695599514,3,3,3,0,0.00141299959628582,0
1065,2021-06-01,0.351534113847395,0.351534113847395,3,3,3,0,0,0
1067,2020-06-01,0.665397531693391,0.792970083676152,9,12,13,0.127572551982761,0.154702935661713,0.0223546861444603
1067,2020-07-01,0.856135602335679,0.856204957298026,10,10,11,6.93549623475556e-05,0.0908747729233358,0.000699633392102537
1067,2020-08-01,0.362102258416589,0.366300058769204,3,3,4,0.00419780035261522,0,0.457812106456216
1067,2020-09-01,0.410849215011333,0.411048610528083,1,1,1,0.000199395516749223,0,0
1067,2020-10-01,0.440936949038703,0.440936949038703,2,2,3,0,0.457812106456216,0
1067,2020-11-01,0.415246410880698,0.415246410880698,1,1,1,0,0,0
1067,2020-12-01,0.00132930344499482,0.459141409901211,0,1,1,0.457812106456216,0.000265860688998963,0
1067,2021-01-01,0.873058517336914,0.873058517336914,3,3,3,0,0,0
1067,2021-02-01,0.82388428463485,0.82388428463485,3,3,3,0,0.00022788059057054,0
1067,2021-03-01,0.335743888384304,0.395814411430228,5,6,6,0.0600705230459238,0,0.000290029842544324
1067,2021-04-01,0.45940727059021,0.868860716984299,1,2,3,0.409453446394089,0,0.074720846276551
1067,2021-05-01,0.0387561917555201,0.219167156410041,1,2,4,0.180410964654521,0,0.270800100747208
1067,2021-06-01,0.000615677385050231,0.00114739876304816,0,0,0,0.000531721377997927,0.000531721377997927,0
1069,2020-06-01,0.608121973304032,0.720942701338867,32,38,49,0.112820728034835,0.0307090098889023,0.190693545761608
1069,2020-07-01,0.805863676569767,0.919258893543812,132,145,154,0.113395216974045,0.0179942225927878,0.0404968533420942
1069,2020-08-01,0.828916646319129,0.874072915394944,27,29,30,0.0451562690758148,0.0335085764863872,0
1069,2020-09-01,0.735334401279739,0.83121180348589,24,28,30,0.0958774022061516,0,0.0400188154861505
1069,2020-10-01,0.839196330467236,0.842813104975843,26,26,27,0.003616774508607,0.0242971379737342,0
1069,2020-11-01,0.789989012330605,0.816795873519715,20,21,21,0.0268068611891098,0,0
1069,2020-12-01,0.76661630651528,0.799106234485002,11,12,14,0.0324899279697228,0.0477989053025678,0.0257599804663655
1069,2021-01-01,0.896292771445376,0.977749969478694,30,33,33,0.0814571980333181,0,0
1069,2021-02-01,0.7912558099482,0.808010098191393,25,26,29,0.0167542882431936,0.0749864834225717,0.0340159931632279
1069,2021-03-01,0.710041370240062,0.71081966348875,24,24,28,0.000778293248687583,0.0425199914540349,0.0946642517841089
1069,2021-04-01,0.591795169181935,0.743012969206351,14,17,20,0.151217800024416,0,0.0784984457612952
1069,2021-05-01,0.397423620437065,0.554668742115329,11,15,21,0.157245121678265,0.0755910959182842,0.229998372197126
1069,2021-06-01,0.244306323432804,0.613561051328112,4,11,14,0.369254727895308,0.188870188534454,0.0485942759474684
1071,2020-06-01,0.410399053291736,0.560793320512108,15,19,30,0.150394267220372,0.143795179492268,0.185366878635152
1071,2020-07-01,0.50604752218665,0.626791736828331,17,22,27,0.120744214641681,0.0697567469500953,0.0884022401148655
1071,2020-08-01,0.516757086449872,0.52672466373471,10,10,11,0.00996757728483836,0,0.0589387178581746
1071,2020-09-01,0.587343370464296,0.744277872299443,14,18,18,0.156934501835147,0,0
1071,2020-10-01,0.0763378382716445,0.286443452858655,4,5,6,0.210105614587011,0,0.0529357002985457
1071,2020-11-01,0.547109242078905,0.547109242078905,6,6,7,0,0,0.0529357002985457
1071,2020-12-01,0.558826361914544,0.617636672979999,5,6,6,0.0588103110654553,0,0
1071,2021-01-01,0.653890190791091,0.655607631643712,11,11,12,0.0017174408526211,0,0.0780124768600258
1071,2021-02-01,0.566771532214053,0.589034059901767,9,9,11,0.0222625276877146,0,0.14863086257263
1071,2021-03-01,0.445619723283361,0.60595165484254,11,14,15,0.160331931559179,0,0.0271259349619593
1071,2021-04-01,0.44186382459632,0.556306378607427,5,7,10,0.114442554011107,0,0.132724471124522
1071,2021-05-01,0.226798497640525,0.57124971911014,4,7,8,0.344451221469615,0,0.142178421238483
1071,2021-06-01,0.068729735803024,0.068729735803024,1,1,3,0,0.166190491476998,0.0734807871336392
1073,2020-06-01,0.724308333243738,0.816149862899656,289,328,371,0.0918415296559187,0.0435532690382012,0.063058949180354
1073,2020-07-01,0.877110501825242,0.930306571643964,523,560,591,0.0531960698187224,0.0171508610935885,0.0200044870999707
1073,2020-08-01,0.892328484026676,0.918679422989278,482,497,519,0.0263509389626027,0.0130671423986283,0.026165148368737
1073,2020-09-01,0.877088196853195,0.903726091931642,338,345,356,0.0266378950784478,0.0094105153759331,0.0146144230968192
1073,2020-10-01,0.848009646253725,0.909055354296308,186,197,199,0.0610457080425825,0.00341915058837583,0.00261300482202319
1073,2020-11-01,0.871479031414626,0.900979710491208,230,238,244,0.0295006790765816,0.0163176653179451,0.0175141647200852
